CMDLINE /home/diatomstone/.venvs/pytorch/bin/python3 train.py --steps 500 --config small --generate --prompt Alice
MEM 75.609375 1775445721.2132
MEM 75.609375 1775445721.3135
MEM 75.609375 1775445721.4139
MEM 75.609375 1775445721.5149
MEM 75.613281 1775445721.6151
MEM 75.613281 1775445721.7154
MEM 75.613281 1775445721.8157
MEM 75.613281 1775445721.9169
MEM 75.613281 1775445722.0172
MEM 73.441406 1775445722.1175
MEM 74.472656 1775445722.2178
MEM 73.570312 1775445722.3189
MEM 74.929688 1775445722.4191
MEM 76.125000 1775445722.5194
MEM 74.203125 1775445722.6196
MEM 72.628906 1775445722.7199
MEM 75.058594 1775445722.8209
MEM 75.316406 1775445722.9212
MEM 75.203125 1775445723.0214
MEM 74.171875 1775445723.1217
MEM 74.300781 1775445723.2229
MEM 74.425781 1775445723.3231
MEM 74.132812 1775445723.4234
MEM 76.585938 1775445723.5237
MEM 73.648438 1775445723.6239
MEM 74.031250 1775445723.7249
MEM 74.156250 1775445723.8252
MEM 73.777344 1775445723.9254
MEM 74.488281 1775445724.0257
MEM 75.519531 1775445724.1269
MEM 75.394531 1775445724.2272
MEM 74.503906 1775445724.3274
MEM 73.843750 1775445724.4277
MEM 75.890625 1775445724.5280
MEM 75.906250 1775445724.6289
MEM 73.824219 1775445724.7292
MEM 73.953125 1775445724.8295
MEM 76.000000 1775445724.9298
MEM 76.000000 1775445725.0310
MEM 73.910156 1775445725.1313
MEM 75.890625 1775445725.2315
MEM 72.683594 1775445725.3318
MEM 75.652344 1775445725.4329
MEM 75.640625 1775445725.5332
MEM 74.726562 1775445725.6336
MEM 76.664062 1775445725.7339
MEM 73.148438 1775445725.8349
MEM 76.648438 1775445725.9352
MEM 72.410156 1775445726.0354
MEM 76.394531 1775445726.1357
MEM 75.472656 1775445726.2369
MEM 74.441406 1775445726.3372
MEM 75.472656 1775445726.4375
MEM 74.187500 1775445726.5377
MEM 76.113281 1775445726.6379
MEM 74.808594 1775445726.7389
MEM 73.562500 1775445726.8392
MEM 73.812500 1775445726.9394
MEM 74.968750 1775445727.0397
MEM 73.933594 1775445727.1409
MEM 75.335938 1775445727.2412
MEM 76.367188 1775445727.3415
MEM 74.238281 1775445727.4418
MEM 75.648438 1775445727.5429
MEM 73.726562 1775445727.6432
MEM 75.632812 1775445727.7434
MEM 76.664062 1775445727.8437
MEM 74.695312 1775445727.9449
MEM 73.812500 1775445728.0452
MEM 73.937500 1775445728.1455
MEM 75.324219 1775445728.2458
MEM 74.433594 1775445728.3469
MEM 76.179688 1775445728.4472
MEM 75.117188 1775445728.5474
MEM 74.753906 1775445728.6477
MEM 74.492188 1775445728.7489
MEM 73.929688 1775445728.8492
MEM 75.992188 1775445728.9494
MEM 74.070312 1775445729.0498
MEM 72.679688 1775445729.1509
MEM 74.742188 1775445729.2512
MEM 72.671875 1775445729.3514
MEM 74.847656 1775445729.4517
MEM 75.878906 1775445729.5519
MEM 73.726562 1775445729.6529
MEM 75.664062 1775445729.7532
MEM 75.664062 1775445729.8534
MEM 75.667969 1775445729.9538
MEM 75.667969 1775445730.0549
MEM 74.398438 1775445730.1552
MEM 75.433594 1775445730.2556
MEM 76.175781 1775445730.3559
MEM 73.234375 1775445730.4569
MEM 73.617188 1775445730.5572
MEM 75.664062 1775445730.6574
MEM 75.683594 1775445730.7577
MEM 75.683594 1775445730.8589
MEM 74.753906 1775445730.9592
MEM 75.660156 1775445731.0595
MEM 75.605469 1775445731.1598
MEM 76.652344 1775445731.2609
MEM 75.410156 1775445731.3612
MEM 76.445312 1775445731.4614
MEM 76.445312 1775445731.5617
MEM 75.394531 1775445731.6629
MEM 77.460938 1775445731.7631
MEM 75.394531 1775445731.8634
MEM 76.425781 1775445731.9637
MEM 75.394531 1775445732.0639
MEM 75.394531 1775445732.1649
MEM 76.425781 1775445732.2653
MEM 75.394531 1775445732.3655
MEM 76.441406 1775445732.4658
MEM 76.441406 1775445732.5669
MEM 74.507812 1775445732.6672
MEM 76.429688 1775445732.7675
MEM 75.398438 1775445732.8677
MEM 76.429688 1775445732.9689
MEM 75.148438 1775445733.0692
MEM 75.417969 1775445733.1694
MEM 74.386719 1775445733.2697
MEM 73.878906 1775445733.3700
MEM 75.941406 1775445733.4709
MEM 73.996094 1775445733.5712
MEM 74.125000 1775445733.6714
MEM 74.804688 1775445733.7717
MEM 73.625000 1775445733.8729
MEM 73.753906 1775445733.9732
MEM 74.789062 1775445734.0734
MEM 73.718750 1775445734.1737
MEM 75.640625 1775445734.2740
MEM 74.773438 1775445734.3749
MEM 73.742188 1775445734.4752
MEM 74.773438 1775445734.5754
MEM 73.363281 1775445734.6759
MEM 76.441406 1775445734.7762
MEM 73.328125 1775445734.8769
MEM 76.390625 1775445734.9772
MEM 76.210938 1775445735.0775
MEM 74.890625 1775445735.1779
MEM 74.128906 1775445735.2789
MEM 74.871094 1775445735.3792
MEM 74.367188 1775445735.4795
MEM 74.496094 1775445735.5798
MEM 75.054688 1775445735.6809
MEM 74.000000 1775445735.7812
MEM 73.898438 1775445735.8815
MEM 74.148438 1775445735.9817
MEM 75.164062 1775445736.0829
MEM 75.667969 1775445736.1832
MEM 74.144531 1775445736.2835
MEM 76.191406 1775445736.3837
MEM 74.253906 1775445736.4840
MEM 74.382812 1775445736.5849
MEM 76.429688 1775445736.6852
MEM 76.410156 1775445736.7854
MEM 74.265625 1775445736.8859
MEM 76.187500 1775445736.9869
MEM 74.132812 1775445737.0871
MEM 73.093750 1775445737.1874
MEM 74.125000 1775445737.2877
MEM 74.027344 1775445737.3889
MEM 75.953125 1775445737.4892
MEM 74.000000 1775445737.5895
MEM 75.015625 1775445737.6897
MEM 73.976562 1775445737.7900
MEM 75.914062 1775445737.8909
MEM 74.992188 1775445737.9912
MEM 73.972656 1775445738.0914
MEM 75.898438 1775445738.1918
MEM 73.808594 1775445738.2929
MEM 74.839844 1775445738.3931
MEM 75.710938 1775445738.4934
MEM 74.804688 1775445738.5937
MEM 75.695312 1775445738.6949
MEM 73.476562 1775445738.7951
MEM 74.507812 1775445738.8954
MEM 74.507812 1775445738.9957
MEM 75.175781 1775445739.0960
MEM 74.046875 1775445739.1969
MEM 75.078125 1775445739.2971
MEM 74.011719 1775445739.3974
MEM 72.742188 1775445739.4977
MEM 74.164062 1775445739.5989
MEM 76.214844 1775445739.6992
MEM 74.679688 1775445739.7995
MEM 73.773438 1775445739.8997
MEM 74.410156 1775445740.0000
MEM 74.535156 1775445740.1009
MEM 74.023438 1775445740.2011
MEM 74.671875 1775445740.3014
MEM 75.546875 1775445740.4017
MEM 75.000000 1775445740.5030
MEM 75.562500 1775445740.6032
MEM 75.578125 1775445740.7035
MEM 74.656250 1775445740.8038
MEM 76.593750 1775445740.9041
MEM 77.628906 1775445741.0049
MEM 75.675781 1775445741.1052
MEM 73.644531 1775445741.2055
MEM 75.566406 1775445741.3058
MEM 73.628906 1775445741.4069
MEM 73.949219 1775445741.5072
MEM 74.406250 1775445741.6075
MEM 74.277344 1775445741.7077
MEM 75.343750 1775445741.8089
MEM 73.230469 1775445741.9091
MEM 76.183594 1775445742.0094
MEM 73.230469 1775445742.1097
MEM 74.261719 1775445742.2100
MEM 75.140625 1775445742.3109
MEM 73.199219 1775445742.4112
FUNC transformer.forward 41.3633 1775445701.7789 56.3906 1775445701.8242 0
FUNC transformer.forward 59.4883 1775445701.8861 72.5703 1775445701.9353 0
FUNC transformer.forward 71.2812 1775445701.9822 73.0742 1775445702.0228 0
FUNC transformer.forward 73.0781 1775445702.0686 73.3320 1775445702.1083 0
FUNC transformer.forward 73.3320 1775445702.1539 73.8398 1775445702.1939 0
FUNC transformer.forward 73.8398 1775445702.2396 74.8555 1775445702.2783 0
FUNC transformer.forward 74.8555 1775445702.3240 73.4805 1775445702.3628 0
FUNC transformer.forward 73.4805 1775445702.4087 74.4961 1775445702.4474 0
FUNC transformer.forward 74.4961 1775445702.4929 73.6523 1775445702.5318 0
FUNC transformer.forward 73.6523 1775445702.5780 74.4141 1775445702.6180 0
FUNC transformer.forward 74.4141 1775445702.6637 74.6680 1775445702.7036 0
FUNC transformer.forward 74.6680 1775445702.7491 75.6836 1775445702.7878 0
FUNC transformer.forward 75.6836 1775445702.8334 75.6836 1775445702.8714 0
FUNC transformer.forward 73.8203 1775445702.9172 74.7109 1775445702.9558 0
FUNC transformer.forward 72.8320 1775445703.0017 73.4688 1775445703.0414 0
FUNC transformer.forward 73.4688 1775445703.0870 73.9766 1775445703.1268 0
FUNC transformer.forward 73.9766 1775445703.1730 74.9922 1775445703.2120 0
FUNC transformer.forward 74.9922 1775445703.2575 73.8516 1775445703.2965 0
FUNC transformer.forward 73.8516 1775445703.3421 74.8672 1775445703.3807 0
FUNC transformer.forward 72.9570 1775445703.4269 73.5938 1775445703.4670 0
FUNC transformer.forward 73.5938 1775445703.5125 74.6133 1775445703.5513 0
FUNC transformer.forward 74.6133 1775445703.5966 73.9766 1775445703.6364 0
FUNC transformer.forward 73.9766 1775445703.6818 74.8672 1775445703.7204 0
FUNC transformer.forward 72.9609 1775445703.7663 73.6875 1775445703.8069 0
FUNC transformer.forward 73.6875 1775445703.8525 73.8164 1775445703.8922 0
FUNC transformer.forward 73.8164 1775445703.9380 74.0703 1775445703.9775 0
FUNC transformer.forward 74.0703 1775445704.0231 75.0859 1775445704.0619 0
FUNC transformer.forward 71.6211 1775445704.1079 73.0352 1775445704.1483 0
FUNC transformer.forward 73.0352 1775445704.1940 75.0859 1775445704.2333 0
FUNC transformer.forward 75.0898 1775445704.2788 75.0898 1775445704.3170 0
