FUNC transformer.gelu 73.5625 1775439766.0638 73.5625 1775439766.0733 3
FUNC transformer.gelu 73.5703 1775439766.0839 74.5859 1775439766.0938 3
FUNC transformer.gelu 74.5898 1775439766.1554 74.5898 1775439766.1649 3
FUNC transformer.gelu 74.5938 1775439766.1756 74.5938 1775439766.1849 3
FUNC transformer.gelu 72.7383 1775439766.2471 72.7383 1775439766.2566 3
FUNC transformer.gelu 72.7383 1775439766.2672 72.4844 1775439766.2777 3
FUNC transformer.gelu 72.8750 1775439766.3397 72.8789 1775439766.3492 3
FUNC transformer.gelu 72.8789 1775439766.3599 73.0039 1775439766.3705 3
FUNC transformer.gelu 73.1406 1775439766.4325 73.1406 1775439766.4420 3
FUNC transformer.gelu 73.1445 1775439766.4526 74.1602 1775439766.4625 3
FUNC transformer.gelu 71.2461 1775439766.5247 71.2461 1775439766.5341 3
FUNC transformer.gelu 73.1836 1775439766.5459 73.3086 1775439766.5565 3
FUNC transformer.gelu 73.4492 1775439766.6185 73.4492 1775439766.6280 3
FUNC transformer.gelu 73.4492 1775439766.6387 74.4648 1775439766.6485 3
FUNC transformer.gelu 71.2695 1775439766.7104 71.2695 1775439766.7199 3
FUNC transformer.gelu 72.1758 1775439766.7311 72.3008 1775439766.7416 3
FUNC transformer.gelu 72.9102 1775439766.8039 72.9102 1775439766.8133 3
FUNC transformer.gelu 72.9102 1775439766.8240 73.0352 1775439766.8346 3
FUNC transformer.gelu 73.6836 1775439766.8966 73.6836 1775439766.9060 3
FUNC transformer.gelu 73.6836 1775439766.9167 74.6992 1775439766.9265 3
FUNC transformer.gelu 74.7070 1775439766.9891 74.7070 1775439766.9986 3
FUNC transformer.gelu 74.7109 1775439767.0093 73.0977 1775439767.0190 3
FUNC transformer.gelu 73.7383 1775439767.0812 73.7383 1775439767.0906 3
FUNC transformer.gelu 73.7461 1775439767.1014 74.7617 1775439767.1112 3
FUNC transformer.gelu 74.7695 1775439767.1731 74.7695 1775439767.1826 3
FUNC transformer.gelu 74.7734 1775439767.1933 73.3711 1775439767.2031 3
FUNC transformer.gelu 74.0156 1775439767.2651 74.0156 1775439767.2745 3
FUNC transformer.gelu 74.0156 1775439767.2852 75.0312 1775439767.2950 3
FUNC transformer.gelu 75.0391 1775439767.3566 75.0391 1775439767.3661 3
FUNC transformer.gelu 75.0391 1775439767.3767 75.5625 1775439767.3862 3
FUNC transformer.gelu_grad 60.0312 1775439765.6157 63.1406 1775439765.6298 3
FUNC transformer.gelu_grad 63.3750 1775439765.6429 65.3398 1775439765.6563 3
FUNC transformer.gelu_grad 71.2227 1775439765.7297 71.2227 1775439765.7402 3
FUNC transformer.gelu_grad 71.2266 1775439765.7502 71.2266 1775439765.7606 3
FUNC transformer.gelu_grad 72.7773 1775439765.8233 72.7773 1775439765.8339 3
FUNC transformer.gelu_grad 72.7773 1775439765.8438 72.7773 1775439765.8542 3
FUNC transformer.gelu_grad 73.0391 1775439765.9162 73.0391 1775439765.9268 3
FUNC transformer.gelu_grad 73.0430 1775439765.9367 73.0430 1775439765.9472 3
FUNC transformer.gelu_grad 73.5586 1775439766.0092 73.5586 1775439766.0197 3
FUNC transformer.gelu_grad 73.5625 1775439766.0296 73.5625 1775439766.0401 3
FUNC transformer.gelu_grad 74.5859 1775439766.1011 74.5859 1775439766.1115 3
FUNC transformer.gelu_grad 74.5859 1775439766.1214 74.5859 1775439766.1318 3
FUNC transformer.gelu_grad 72.7305 1775439766.1924 72.7305 1775439766.2029 3
FUNC transformer.gelu_grad 72.7344 1775439766.2128 72.7344 1775439766.2233 3
FUNC transformer.gelu_grad 72.8711 1775439766.2853 72.8711 1775439766.2957 3
FUNC transformer.gelu_grad 72.8750 1775439766.3056 72.8750 1775439766.3161 3
FUNC transformer.gelu_grad 73.1367 1775439766.3782 73.1367 1775439766.3885 3
FUNC transformer.gelu_grad 73.1406 1775439766.3984 73.1406 1775439766.4089 3
FUNC transformer.gelu_grad 74.1602 1775439766.4697 74.1602 1775439766.4803 3
FUNC transformer.gelu_grad 74.1680 1775439766.4902 74.1680 1775439766.5006 3
FUNC transformer.gelu_grad 73.4375 1775439766.5640 73.4375 1775439766.5746 3
FUNC transformer.gelu_grad 73.4414 1775439766.5845 73.4414 1775439766.5948 3
FUNC transformer.gelu_grad 71.2617 1775439766.6561 71.2617 1775439766.6665 3
FUNC transformer.gelu_grad 71.2617 1775439766.6765 71.2617 1775439766.6869 3
FUNC transformer.gelu_grad 72.8984 1775439766.7493 72.8984 1775439766.7596 3
FUNC transformer.gelu_grad 72.9023 1775439766.7696 72.9023 1775439766.7800 3
FUNC transformer.gelu_grad 73.6758 1775439766.8423 73.6758 1775439766.8526 3
FUNC transformer.gelu_grad 73.6758 1775439766.8626 73.6758 1775439766.8730 3
FUNC transformer.gelu_grad 74.6992 1775439766.9337 74.6992 1775439766.9443 3
FUNC transformer.gelu_grad 74.7031 1775439766.9542 74.7031 1775439766.9646 3
FUNC transformer.gelu_grad 73.7344 1775439767.0266 73.7344 1775439767.0371 3
FUNC transformer.gelu_grad 73.7383 1775439767.0471 73.7383 1775439767.0575 3
FUNC transformer.gelu_grad 74.7617 1775439767.1185 74.7617 1775439767.1289 3
FUNC transformer.gelu_grad 74.7656 1775439767.1391 74.7656 1775439767.1495 3
FUNC transformer.gelu_grad 74.0117 1775439767.2107 74.0117 1775439767.2212 3
FUNC transformer.gelu_grad 74.0117 1775439767.2311 74.0117 1775439767.2415 3
FUNC transformer.gelu_grad 75.0391 1775439767.3023 75.0391 1775439767.3126 3
FUNC transformer.gelu_grad 75.0391 1775439767.3224 75.0391 1775439767.3329 3
FUNC transformer.gelu_grad 75.5664 1775439767.3935 75.5664 1775439767.4040 3
FUNC transformer.gelu_grad 75.5742 1775439767.4141 75.5742 1775439767.4245 3
FUNC transformer.init_params 35.1406 1775439765.5406 39.4258 1775439765.5588 1
FUNC transformer.layer_norm_forward 41.4766 1775439765.5618 42.3672 1775439765.5629 2
FUNC transformer.layer_norm_forward 45.5117 1775439765.5753 46.2734 1775439765.5764 2
FUNC transformer.layer_norm_forward 48.9688 1775439765.5903 49.7266 1775439765.5913 2
FUNC transformer.layer_norm_forward 54.6211 1775439765.5987 54.6211 1775439765.5992 2
FUNC transformer.layer_norm_forward 55.7617 1775439765.6087 55.8945 1775439765.6093 2
FUNC transformer.layer_norm_forward 59.5977 1775439765.6722 59.9805 1775439765.6731 2
FUNC transformer.layer_norm_forward 64.8711 1775439765.6842 64.8711 1775439765.6848 2
FUNC transformer.layer_norm_forward 66.0117 1775439765.6977 66.1406 1775439765.6985 2
FUNC transformer.layer_norm_forward 71.0273 1775439765.7091 71.0273 1775439765.7098 2
FUNC transformer.layer_norm_forward 72.1680 1775439765.7226 72.2969 1775439765.7234 2
FUNC transformer.layer_norm_forward 71.2305 1775439765.7743 71.2305 1775439765.7750 2
FUNC transformer.layer_norm_forward 71.2344 1775439765.7829 71.2344 1775439765.7835 2
FUNC transformer.layer_norm_forward 71.2344 1775439765.7945 71.2344 1775439765.7951 2
FUNC transformer.layer_norm_forward 72.2656 1775439765.8036 72.2656 1775439765.8042 2
FUNC transformer.layer_norm_forward 72.3945 1775439765.8165 72.7734 1775439765.8173 2
FUNC transformer.layer_norm_forward 72.7773 1775439765.8678 72.7773 1775439765.8684 2
FUNC transformer.layer_norm_forward 72.7812 1775439765.8764 72.7812 1775439765.8771 2
FUNC transformer.layer_norm_forward 72.7812 1775439765.8881 72.7812 1775439765.8887 2
FUNC transformer.layer_norm_forward 72.7812 1775439765.8966 72.7812 1775439765.8972 2
FUNC transformer.layer_norm_forward 72.9062 1775439765.9095 73.0352 1775439765.9102 2
FUNC transformer.layer_norm_forward 73.0430 1775439765.9608 73.0430 1775439765.9614 2
FUNC transformer.layer_norm_forward 73.0430 1775439765.9694 73.0430 1775439765.9700 2
FUNC transformer.layer_norm_forward 73.0508 1775439765.9811 73.0508 1775439765.9817 2
FUNC transformer.layer_norm_forward 73.0508 1775439765.9896 73.0508 1775439765.9902 2
FUNC transformer.layer_norm_forward 73.1758 1775439766.0024 73.5586 1775439766.0033 2
FUNC transformer.layer_norm_forward 73.5625 1775439766.0538 73.5625 1775439766.0544 2
FUNC transformer.layer_norm_forward 73.5625 1775439766.0624 73.5625 1775439766.0630 2
FUNC transformer.layer_norm_forward 73.5625 1775439766.0740 73.5625 1775439766.0746 2
FUNC transformer.layer_norm_forward 73.5703 1775439766.0825 73.5703 1775439766.0831 2
